2023-03-05 01:07:18.112 | INFO     | __main__:<module>:397 - 连接数据库中...........
2023-03-05 01:19:33.477 | INFO     | __main__:uni_tag:458 - 排除63个重复tag
2023-03-05 01:19:33.479 | SUCCESS  | __main__:<module>:560 - 保存22个tag到数据库
2023-03-05 01:19:33.640 | SUCCESS  | __main__:<module>:571 - added 60 img data into kimgdb....
2023-03-05 01:19:33.762 | INFO     | __main__:<module>:502 - 数据库共有380条图像数据
2023-03-05 01:19:33.765 | INFO     | __main__:process_urls:324 - 等待1秒继续并发
2023-03-05 01:19:37.204 | ERROR    | __main__:get_source:87 - This post was deleted.
2023-03-05 01:19:46.045 | SUCCESS  | __main__:download_imgs:383 - downloaded 9 img ......
2023-03-05 01:19:46.464 | INFO     | __main__:uni_tag:454 - 数据库tag表共有528条tag
2023-03-05 01:19:46.953 | INFO     | __main__:uni_tag:458 - 排除66个重复tag
2023-03-05 01:19:46.955 | SUCCESS  | __main__:<module>:560 - 保存22个tag到数据库
2023-03-05 01:19:47.118 | SUCCESS  | __main__:<module>:571 - added 69 img data into kimgdb....
2023-03-05 01:19:47.246 | INFO     | __main__:<module>:502 - 数据库共有449条图像数据
2023-03-05 01:19:47.249 | INFO     | __main__:process_urls:324 - 等待1秒继续并发
2023-03-05 01:19:49.255 | ERROR    | __main__:get_source:79 - This post does not exist
2023-03-05 01:19:50.361 | ERROR    | __main__:get_source:79 - This post does not exist
2023-03-05 01:20:09.163 | SUCCESS  | __main__:download_imgs:383 - downloaded 8 img ......
2023-03-05 01:20:09.580 | INFO     | __main__:uni_tag:454 - 数据库tag表共有552条tag
2023-03-05 01:20:10.064 | INFO     | __main__:uni_tag:458 - 排除58个重复tag
2023-03-05 01:20:10.067 | SUCCESS  | __main__:<module>:560 - 保存24个tag到数据库
2023-03-05 01:20:10.234 | SUCCESS  | __main__:<module>:571 - added 77 img data into kimgdb....
2023-03-05 01:20:10.369 | INFO     | __main__:<module>:502 - 数据库共有526条图像数据
2023-03-05 01:20:10.372 | INFO     | __main__:process_urls:324 - 等待1秒继续并发
2023-03-05 01:20:12.457 | ERROR    | __main__:get_source:79 - This post does not exist
2023-03-05 01:20:30.100 | SUCCESS  | __main__:download_imgs:383 - downloaded 9 img ......
2023-03-05 01:20:30.502 | INFO     | __main__:uni_tag:454 - 数据库tag表共有576条tag
2023-03-05 01:20:31.011 | INFO     | __main__:uni_tag:458 - 排除80个重复tag
2023-03-05 01:20:31.013 | SUCCESS  | __main__:<module>:560 - 保存24个tag到数据库
2023-03-05 01:21:58.643 | INFO     | __main__:<module>:397 - 连接数据库中...........
2023-03-05 01:21:58.697 | SUCCESS  | __main__:<module>:421 - link dbas 准备导入数据.....
2023-03-05 01:21:58.700 | SUCCESS  | __main__:<module>:488 - 单次下载数量:10
2023-03-05 01:21:58.701 | SUCCESS  | __main__:<module>:489 - 等待时间:1 并发数:10
2023-03-05 01:21:58.701 | SUCCESS  | __main__:<module>:490 - 下载图片路径:C:\Users\S\Desktop\k_grab\pictures2
2023-03-05 01:21:59.049 | INFO     | __main__:<module>:502 - 数据库共有526条图像数据
2023-03-05 01:21:59.052 | INFO     | __main__:process_urls:324 - 等待1秒继续并发
2023-03-05 01:22:01.049 | ERROR    | __main__:get_source:87 - This post was deleted.
2023-03-05 01:22:01.103 | ERROR    | __main__:get_source:87 - This post was deleted.
2023-03-05 01:22:16.386 | SUCCESS  | __main__:download_imgs:383 - downloaded 8 img ......
2023-03-05 01:22:16.781 | INFO     | __main__:uni_tag:454 - 数据库tag表共有587条tag
2023-03-05 01:22:17.217 | INFO     | __main__:uni_tag:458 - 排除78个重复tag
2023-03-05 01:22:17.219 | SUCCESS  | __main__:<module>:560 - 保存11个tag到数据库
2023-03-05 01:22:17.353 | SUCCESS  | __main__:<module>:571 - added 8 img data into kimgdb....
2023-03-05 01:22:17.476 | INFO     | __main__:<module>:502 - 数据库共有534条图像数据
2023-03-05 01:22:17.479 | INFO     | __main__:process_urls:324 - 等待1秒继续并发
2023-03-05 01:22:19.492 | ERROR    | __main__:get_source:87 - This post was deleted.
2023-03-05 01:23:35.521 | INFO     | __main__:<module>:397 - 连接数据库中...........
2023-03-05 01:23:35.576 | SUCCESS  | __main__:<module>:421 - link dbas 准备导入数据.....
2023-03-05 01:23:35.578 | SUCCESS  | __main__:<module>:488 - 单次下载数量:10
2023-03-05 01:23:35.579 | SUCCESS  | __main__:<module>:489 - 等待时间:1 并发数:10
2023-03-05 01:23:35.580 | SUCCESS  | __main__:<module>:490 - 下载图片路径:C:\Users\S\Desktop\database_learn\k_spider\pictures
2023-03-05 01:23:36.854 | INFO     | __main__:<module>:502 - 数据库共有23864条图像数据
2023-03-05 01:23:36.857 | INFO     | __main__:<module>:519 - 排除2个重复pid....
2023-03-05 01:23:38.788 | ERROR    | __main__:get_source:87 - This post was deleted.
2023-03-05 01:23:41.467 | ERROR    | __main__:get_source:79 - This post does not exist
2023-03-05 01:24:00.824 | SUCCESS  | __main__:download_imgs:383 - downloaded 6 img ......
2023-03-05 01:24:01.438 | INFO     | __main__:uni_tag:454 - 数据库tag表共有6544条tag
2023-03-05 01:24:02.157 | INFO     | __main__:uni_tag:458 - 排除83个重复tag
2023-03-05 01:24:02.158 | SUCCESS  | __main__:<module>:560 - 保存6个tag到数据库
2023-03-05 01:24:02.322 | SUCCESS  | __main__:<module>:571 - added 6 img data into testdb....
2023-03-05 01:24:03.002 | INFO     | __main__:<module>:502 - 数据库共有23870条图像数据
2023-03-05 01:24:03.006 | INFO     | __main__:process_urls:324 - 等待1秒继续并发
2023-03-05 01:24:05.702 | ERROR    | __main__:get_source:87 - This post was deleted.
2023-03-05 01:24:35.155 | SUCCESS  | __main__:download_imgs:383 - downloaded 9 img ......
2023-03-05 01:24:35.750 | INFO     | __main__:uni_tag:454 - 数据库tag表共有6550条tag
2023-03-05 01:24:36.350 | INFO     | __main__:uni_tag:458 - 排除93个重复tag
2023-03-05 01:24:36.352 | SUCCESS  | __main__:<module>:560 - 保存6个tag到数据库
2023-03-05 01:24:36.527 | SUCCESS  | __main__:<module>:571 - added 15 img data into testdb....
2023-03-05 01:24:37.259 | INFO     | __main__:<module>:502 - 数据库共有23885条图像数据
2023-03-05 01:24:37.264 | INFO     | __main__:process_urls:324 - 等待1秒继续并发
2023-03-05 01:24:39.670 | ERROR    | __main__:get_source:87 - This post was deleted.
2023-03-05 01:24:40.002 | ERROR    | __main__:get_source:87 - This post was deleted.
2023-03-05 01:24:47.553 | SUCCESS  | __main__:download_imgs:383 - downloaded 8 img ......
2023-03-05 01:24:48.206 | INFO     | __main__:uni_tag:454 - 数据库tag表共有6553条tag
2023-03-05 01:24:48.839 | INFO     | __main__:uni_tag:458 - 排除77个重复tag
2023-03-05 01:24:48.840 | SUCCESS  | __main__:<module>:560 - 保存3个tag到数据库
2023-03-05 01:24:49.009 | SUCCESS  | __main__:<module>:571 - added 23 img data into testdb....
2023-03-05 01:24:49.768 | INFO     | __main__:<module>:502 - 数据库共有23908条图像数据
2023-03-05 01:24:49.772 | INFO     | __main__:<module>:519 - 排除1个重复pid....
2023-03-05 01:24:50.900 | WARNING  | __main__:get_source:63 - relink get source.....
2023-03-05 01:24:50.901 | ERROR    | __main__:get_source:64 - 
2023-03-05 01:24:51.885 | ERROR    | __main__:get_source:87 - This post was deleted.
2023-03-05 01:25:11.486 | SUCCESS  | __main__:download_imgs:383 - downloaded 8 img ......
2023-03-05 01:25:12.199 | INFO     | __main__:uni_tag:454 - 数据库tag表共有6561条tag
2023-03-05 01:25:12.847 | INFO     | __main__:uni_tag:458 - 排除77个重复tag
2023-03-05 01:25:12.849 | SUCCESS  | __main__:<module>:560 - 保存8个tag到数据库
2023-03-05 01:25:13.015 | SUCCESS  | __main__:<module>:571 - added 31 img data into testdb....
2023-03-05 01:25:14.075 | INFO     | __main__:<module>:502 - 数据库共有23939条图像数据
2023-03-05 01:25:14.078 | INFO     | __main__:<module>:519 - 排除1个重复pid....
2023-03-05 01:25:27.225 | SUCCESS  | __main__:download_imgs:383 - downloaded 9 img ......
2023-03-05 01:25:28.102 | INFO     | __main__:uni_tag:454 - 数据库tag表共有6566条tag
2023-03-05 01:25:28.766 | INFO     | __main__:uni_tag:458 - 排除93个重复tag
2023-03-05 01:25:28.768 | SUCCESS  | __main__:<module>:560 - 保存5个tag到数据库
2023-03-05 01:25:28.937 | SUCCESS  | __main__:<module>:571 - added 40 img data into testdb....
2023-03-05 01:25:29.888 | INFO     | __main__:<module>:502 - 数据库共有23979条图像数据
2023-03-05 01:25:29.893 | INFO     | __main__:<module>:519 - 排除2个重复pid....
2023-03-05 01:25:32.032 | ERROR    | __main__:get_source:87 - This post was deleted.
2023-03-05 01:25:32.784 | ERROR    | __main__:get_source:87 - This post was deleted.
2023-03-05 01:25:43.317 | SUCCESS  | __main__:download_imgs:383 - downloaded 6 img ......
2023-03-05 01:25:44.044 | INFO     | __main__:uni_tag:454 - 数据库tag表共有6567条tag
2023-03-05 01:25:44.746 | INFO     | __main__:uni_tag:458 - 排除86个重复tag
2023-03-05 01:25:44.748 | SUCCESS  | __main__:<module>:560 - 保存1个tag到数据库
2023-03-05 01:25:44.918 | SUCCESS  | __main__:<module>:571 - added 46 img data into testdb....
2023-03-05 01:25:45.721 | INFO     | __main__:<module>:502 - 数据库共有24025条图像数据
2023-03-05 01:25:45.726 | INFO     | __main__:<module>:519 - 排除2个重复pid....
2023-03-05 01:25:58.542 | SUCCESS  | __main__:download_imgs:383 - downloaded 8 img ......
2023-03-05 01:25:59.357 | INFO     | __main__:uni_tag:454 - 数据库tag表共有6575条tag
2023-03-05 01:26:00.005 | INFO     | __main__:uni_tag:458 - 排除68个重复tag
2023-03-05 01:26:00.008 | SUCCESS  | __main__:<module>:560 - 保存8个tag到数据库
2023-03-05 01:26:00.181 | SUCCESS  | __main__:<module>:571 - added 54 img data into testdb....
2023-03-05 01:26:01.205 | INFO     | __main__:<module>:502 - 数据库共有24079条图像数据
2023-03-05 01:26:01.210 | INFO     | __main__:<module>:519 - 排除2个重复pid....
2023-03-05 01:26:04.273 | ERROR    | __main__:get_source:87 - This post was deleted.
2023-03-05 01:26:04.326 | ERROR    | __main__:get_source:79 - This post does not exist
2023-03-05 01:26:23.645 | SUCCESS  | __main__:download_imgs:383 - downloaded 6 img ......
2023-03-05 01:26:24.257 | INFO     | __main__:uni_tag:454 - 数据库tag表共有6580条tag
2023-03-05 01:26:24.935 | INFO     | __main__:uni_tag:458 - 排除62个重复tag
2023-03-05 01:26:24.936 | SUCCESS  | __main__:<module>:560 - 保存5个tag到数据库
2023-03-05 01:26:25.101 | SUCCESS  | __main__:<module>:571 - added 60 img data into testdb....
2023-03-05 01:26:26.106 | INFO     | __main__:<module>:502 - 数据库共有24139条图像数据
2023-03-05 01:26:26.109 | INFO     | __main__:<module>:519 - 排除1个重复pid....
2023-03-05 01:26:28.403 | ERROR    | __main__:get_source:87 - This post was deleted.
2023-03-05 01:26:28.406 | ERROR    | __main__:get_source:87 - This post was deleted.
2023-03-05 01:26:37.662 | SUCCESS  | __main__:download_imgs:383 - downloaded 7 img ......
2023-03-05 01:26:38.397 | INFO     | __main__:uni_tag:454 - 数据库tag表共有6588条tag
2023-03-05 01:26:39.043 | INFO     | __main__:uni_tag:458 - 排除67个重复tag
2023-03-05 01:26:39.046 | SUCCESS  | __main__:<module>:560 - 保存8个tag到数据库
2023-03-05 01:26:39.211 | SUCCESS  | __main__:<module>:571 - added 67 img data into testdb....
2023-03-05 01:26:40.154 | INFO     | __main__:<module>:502 - 数据库共有24206条图像数据
2023-03-05 01:26:40.158 | INFO     | __main__:process_urls:324 - 等待1秒继续并发
2023-03-05 01:26:42.400 | ERROR    | __main__:get_source:79 - This post does not exist
2023-03-05 01:26:42.433 | ERROR    | __main__:get_source:79 - This post does not exist
2023-03-05 01:26:43.152 | ERROR    | __main__:get_source:79 - This post does not exist
2023-03-05 01:38:37.681 | INFO     | __main__:<module>:397 - 连接数据库中...........
2023-03-05 01:38:37.741 | SUCCESS  | __main__:<module>:421 - link dbas 准备导入数据.....
2023-03-05 01:38:37.744 | SUCCESS  | __main__:<module>:488 - 单次下载数量:10
2023-03-05 01:38:37.745 | SUCCESS  | __main__:<module>:489 - 等待时间:1 并发数:10
2023-03-05 01:38:37.746 | SUCCESS  | __main__:<module>:490 - 下载图片路径:C:\Users\S\Desktop\database_learn\k_spider\pictures
2023-03-05 01:38:38.853 | INFO     | __main__:<module>:502 - 数据库共有24206条图像数据
2023-03-05 01:38:38.858 | INFO     | __main__:process_urls:324 - 等待1秒继续并发
2023-03-05 01:38:41.094 | ERROR    | __main__:get_source:79 - This post does not exist
2023-03-05 01:38:41.170 | ERROR    | __main__:get_source:87 - This post was deleted.
2023-03-05 01:39:33.594 | INFO     | __main__:<module>:397 - 连接数据库中...........
2023-03-05 01:39:33.654 | SUCCESS  | __main__:<module>:421 - link dbas 准备导入数据.....
2023-03-05 01:39:33.657 | SUCCESS  | __main__:<module>:488 - 单次下载数量:10
2023-03-05 01:39:33.658 | SUCCESS  | __main__:<module>:489 - 等待时间:1 并发数:10
2023-03-05 01:39:33.658 | SUCCESS  | __main__:<module>:490 - 下载图片路径:C:\Users\S\Desktop\database_learn\k_spider\pictures
2023-03-05 01:39:34.805 | INFO     | __main__:<module>:502 - 数据库共有24206条图像数据
2023-03-05 01:39:34.810 | INFO     | __main__:<module>:519 - 排除1个重复pid....
2023-03-05 01:39:36.618 | ERROR    | __main__:get_source:79 - This post does not exist
2023-03-05 01:39:43.791 | WARNING  | __main__:run_tasks:345 - 引发 一个 parse error...
2023-03-05 01:39:43.793 | WARNING  | __main__:run_tasks:347 - A process in the process pool was terminated abruptly while the future was running or pending.
2023-03-05 01:39:43.795 | WARNING  | __main__:run_tasks:345 - 引发 一个 parse error...
2023-03-05 01:39:43.798 | WARNING  | __main__:run_tasks:347 - A process in the process pool was terminated abruptly while the future was running or pending.
2023-03-05 01:39:43.801 | WARNING  | __main__:run_tasks:345 - 引发 一个 parse error...
2023-03-05 01:39:43.804 | WARNING  | __main__:run_tasks:347 - A process in the process pool was terminated abruptly while the future was running or pending.
2023-03-05 01:39:43.808 | WARNING  | __main__:run_tasks:345 - 引发 一个 parse error...
2023-03-05 01:39:43.808 | WARNING  | __main__:run_tasks:347 - A process in the process pool was terminated abruptly while the future was running or pending.
2023-03-05 01:39:43.809 | WARNING  | __main__:run_tasks:345 - 引发 一个 parse error...
2023-03-05 01:39:43.809 | WARNING  | __main__:run_tasks:347 - A process in the process pool was terminated abruptly while the future was running or pending.
2023-03-05 01:39:43.809 | WARNING  | __main__:run_tasks:345 - 引发 一个 parse error...
2023-03-05 01:39:43.809 | WARNING  | __main__:run_tasks:347 - A process in the process pool was terminated abruptly while the future was running or pending.
2023-03-05 01:39:43.809 | WARNING  | __main__:run_tasks:345 - 引发 一个 parse error...
2023-03-05 01:39:43.809 | WARNING  | __main__:run_tasks:347 - A process in the process pool was terminated abruptly while the future was running or pending.
2023-03-05 01:39:43.810 | WARNING  | __main__:run_tasks:345 - 引发 一个 parse error...
2023-03-05 01:39:43.810 | WARNING  | __main__:run_tasks:347 - A process in the process pool was terminated abruptly while the future was running or pending.
2023-03-05 01:43:18.919 | INFO     | __main__:<module>:403 - 连接数据库中...........
2023-03-05 01:43:18.971 | SUCCESS  | __main__:<module>:427 - link dbas 准备导入数据.....
2023-03-05 01:43:18.975 | SUCCESS  | __main__:<module>:494 - 单次下载数量:10
2023-03-05 01:43:18.976 | SUCCESS  | __main__:<module>:495 - 等待时间:1 并发数:10
2023-03-05 01:43:18.977 | SUCCESS  | __main__:<module>:496 - 下载图片路径:C:\Users\S\Desktop\database_learn\k_spider\pictures
2023-03-05 01:43:20.115 | INFO     | __main__:<module>:508 - 数据库共有24206条图像数据
2023-03-05 01:43:20.119 | INFO     | __main__:<module>:525 - 排除1个重复pid....
2023-03-05 01:43:22.050 | ERROR    | __main__:get_source:93 - This post was deleted.
2023-03-05 01:43:29.681 | SUCCESS  | __main__:download_imgs:389 - downloaded 8 img ......
2023-03-05 01:43:30.369 | INFO     | __main__:uni_tag:460 - 数据库tag表共有6593条tag
2023-03-05 01:45:59.767 | INFO     | __main__:<module>:403 - 连接数据库中...........
2023-03-05 01:45:59.822 | SUCCESS  | __main__:<module>:427 - link dbas 准备导入数据.....
2023-03-05 01:45:59.824 | SUCCESS  | __main__:<module>:494 - 单次下载数量:10
2023-03-05 01:45:59.825 | SUCCESS  | __main__:<module>:495 - 等待时间:1 并发数:10
2023-03-05 01:45:59.826 | SUCCESS  | __main__:<module>:496 - 下载图片路径:C:\Users\S\Desktop\database_learn\k_spider\pictures
2023-03-05 01:46:01.552 | INFO     | __main__:<module>:508 - 数据库共有24206条图像数据
2023-03-05 01:46:01.557 | INFO     | __main__:process_urls:330 - 等待1秒继续并发
2023-03-05 01:46:03.534 | ERROR    | __main__:get_source:93 - This post was deleted.
2023-03-05 01:46:03.639 | ERROR    | __main__:get_source:93 - This post was deleted.
2023-03-05 01:46:03.910 | ERROR    | __main__:get_source:85 - This post does not exist
2023-03-05 01:46:11.151 | SUCCESS  | __main__:download_imgs:389 - downloaded 7 img ......
2023-03-05 01:46:12.194 | INFO     | __main__:uni_tag:460 - 数据库tag表共有6594条tag
2023-03-05 01:46:40.051 | INFO     | __main__:<module>:403 - 连接数据库中...........
2023-03-05 01:46:40.104 | SUCCESS  | __main__:<module>:427 - link dbas 准备导入数据.....
2023-03-05 01:46:40.108 | SUCCESS  | __main__:<module>:494 - 单次下载数量:10
2023-03-05 01:46:40.109 | SUCCESS  | __main__:<module>:495 - 等待时间:1 并发数:10
2023-03-05 01:46:40.110 | SUCCESS  | __main__:<module>:496 - 下载图片路径:C:\Users\S\Desktop\database_learn\k_spider\pictures
2023-03-05 01:46:41.113 | INFO     | __main__:<module>:508 - 数据库共有24206条图像数据
2023-03-05 01:46:41.117 | INFO     | __main__:process_urls:330 - 等待1秒继续并发
2023-03-05 01:46:48.594 | ERROR    | __main__:get_source:85 - This post does not exist
2023-03-05 01:47:09.589 | SUCCESS  | __main__:download_imgs:389 - downloaded 9 img ......
2023-03-05 01:47:10.247 | INFO     | __main__:uni_tag:460 - 数据库tag表共有6598条tag
2023-03-05 01:47:10.929 | INFO     | __main__:uni_tag:464 - 排除122个重复tag
2023-03-05 01:47:10.930 | SUCCESS  | __main__:<module>:566 - 保存4个tag到数据库
2023-03-05 01:47:11.066 | SUCCESS  | __main__:<module>:577 - added 9 img data into testdb....
2023-03-05 01:47:11.947 | INFO     | __main__:<module>:508 - 数据库共有24215条图像数据
2023-03-05 01:47:11.951 | INFO     | __main__:<module>:525 - 排除2个重复pid....
2023-03-05 01:47:14.348 | ERROR    | __main__:get_source:93 - This post was deleted.
2023-03-05 01:47:19.415 | ERROR    | __main__:get_source:93 - This post was deleted.
2023-03-05 01:47:33.755 | SUCCESS  | __main__:download_imgs:389 - downloaded 6 img ......
2023-03-05 01:47:34.438 | INFO     | __main__:uni_tag:460 - 数据库tag表共有6603条tag
2023-03-05 01:47:35.029 | INFO     | __main__:uni_tag:464 - 排除79个重复tag
